Hand 0 Finger 0 Metacarpal Bone X,Hand 0 Finger 0 Metacarpal Bone Y,Hand 0 Finger 0 Metacarpal Bone Z,Hand 0 Finger 0 Proximal Bone X,Hand 0 Finger 0 Proximal Bone Y,Hand 0 Finger 0 Proximal Bone Z,Hand 0 Finger 0 Intermediate Bone X,Hand 0 Finger 0 Intermediate Bone Y,Hand 0 Finger 0 Intermediate Bone Z,Hand 0 Finger 0 Distal Bone X,Hand 0 Finger 0 Distal Bone Y,Hand 0 Finger 0 Distal Bone Z,Hand 0 Finger 1 Metacarpal Bone X,Hand 0 Finger 1 Metacarpal Bone Y,Hand 0 Finger 1 Metacarpal Bone Z,Hand 0 Finger 1 Proximal Bone X,Hand 0 Finger 1 Proximal Bone Y,Hand 0 Finger 1 Proximal Bone Z,Hand 0 Finger 1 Intermediate Bone X,Hand 0 Finger 1 Intermediate Bone Y,Hand 0 Finger 1 Intermediate Bone Z,Hand 0 Finger 1 Distal Bone X,Hand 0 Finger 1 Distal Bone Y,Hand 0 Finger 1 Distal Bone Z,Hand 0 Finger 2 Metacarpal Bone X,Hand 0 Finger 2 Metacarpal Bone Y,Hand 0 Finger 2 Metacarpal Bone Z,Hand 0 Finger 2 Proximal Bone X,Hand 0 Finger 2 Proximal Bone Y,Hand 0 Finger 2 Proximal Bone Z,Hand 0 Finger 2 Intermediate Bone X,Hand 0 Finger 2 Intermediate Bone Y,Hand 0 Finger 2 Intermediate Bone Z,Hand 0 Finger 2 Distal Bone X,Hand 0 Finger 2 Distal Bone Y,Hand 0 Finger 2 Distal Bone Z,Hand 0 Finger 3 Metacarpal Bone X,Hand 0 Finger 3 Metacarpal Bone Y,Hand 0 Finger 3 Metacarpal Bone Z,Hand 0 Finger 3 Proximal Bone X,Hand 0 Finger 3 Proximal Bone Y,Hand 0 Finger 3 Proximal Bone Z,Hand 0 Finger 3 Intermediate Bone X,Hand 0 Finger 3 Intermediate Bone Y,Hand 0 Finger 3 Intermediate Bone Z,Hand 0 Finger 3 Distal Bone X,Hand 0 Finger 3 Distal Bone Y,Hand 0 Finger 3 Distal Bone Z,Hand 0 Finger 4 Metacarpal Bone X,Hand 0 Finger 4 Metacarpal Bone Y,Hand 0 Finger 4 Metacarpal Bone Z,Hand 0 Finger 4 Proximal Bone X,Hand 0 Finger 4 Proximal Bone Y,Hand 0 Finger 4 Proximal Bone Z,Hand 0 Finger 4 Intermediate Bone X,Hand 0 Finger 4 Intermediate Bone Y,Hand 0 Finger 4 Intermediate Bone Z,Hand 0 Finger 4 Distal Bone X,Hand 0 Finger 4 Distal Bone Y,Hand 0 Finger 4 Distal Bone Z,Hand 1 Finger 0 Metacarpal Bone X,Hand 1 Finger 0 Metacarpal Bone Y,Hand 1 Finger 0 Metacarpal Bone Z,Hand 1 Finger 0 Proximal Bone X,Hand 1 Finger 0 Proximal Bone Y,Hand 1 Finger 0 Proximal Bone Z,Hand 1 Finger 0 Intermediate Bone X,Hand 1 Finger 0 Intermediate Bone Y,Hand 1 Finger 0 Intermediate Bone Z,Hand 1 Finger 0 Distal Bone X,Hand 1 Finger 0 Distal Bone Y,Hand 1 Finger 0 Distal Bone Z,Hand 1 Finger 1 Metacarpal Bone X,Hand 1 Finger 1 Metacarpal Bone Y,Hand 1 Finger 1 Metacarpal Bone Z,Hand 1 Finger 1 Proximal Bone X,Hand 1 Finger 1 Proximal Bone Y,Hand 1 Finger 1 Proximal Bone Z,Hand 1 Finger 1 Intermediate Bone X,Hand 1 Finger 1 Intermediate Bone Y,Hand 1 Finger 1 Intermediate Bone Z,Hand 1 Finger 1 Distal Bone X,Hand 1 Finger 1 Distal Bone Y,Hand 1 Finger 1 Distal Bone Z,Hand 1 Finger 2 Metacarpal Bone X,Hand 1 Finger 2 Metacarpal Bone Y,Hand 1 Finger 2 Metacarpal Bone Z,Hand 1 Finger 2 Proximal Bone X,Hand 1 Finger 2 Proximal Bone Y,Hand 1 Finger 2 Proximal Bone Z,Hand 1 Finger 2 Intermediate Bone X,Hand 1 Finger 2 Intermediate Bone Y,Hand 1 Finger 2 Intermediate Bone Z,Hand 1 Finger 2 Distal Bone X,Hand 1 Finger 2 Distal Bone Y,Hand 1 Finger 2 Distal Bone Z,Hand 1 Finger 3 Metacarpal Bone X,Hand 1 Finger 3 Metacarpal Bone Y,Hand 1 Finger 3 Metacarpal Bone Z,Hand 1 Finger 3 Proximal Bone X,Hand 1 Finger 3 Proximal Bone Y,Hand 1 Finger 3 Proximal Bone Z,Hand 1 Finger 3 Intermediate Bone X,Hand 1 Finger 3 Intermediate Bone Y,Hand 1 Finger 3 Intermediate Bone Z,Hand 1 Finger 3 Distal Bone X,Hand 1 Finger 3 Distal Bone Y,Hand 1 Finger 3 Distal Bone Z,Hand 1 Finger 4 Metacarpal Bone X,Hand 1 Finger 4 Metacarpal Bone Y,Hand 1 Finger 4 Metacarpal Bone Z,Hand 1 Finger 4 Proximal Bone X,Hand 1 Finger 4 Proximal Bone Y,Hand 1 Finger 4 Proximal Bone Z,Hand 1 Finger 4 Intermediate Bone X,Hand 1 Finger 4 Intermediate Bone Y,Hand 1 Finger 4 Intermediate Bone Z,Hand 1 Finger 4 Distal Bone X,Hand 1 Finger 4 Distal Bone Y,Hand 1 Finger 4 Distal Bone Z,Hand sign
0.483986,-21.984879,43.778019,-16.459763,-13.665070,40.794758,-45.076294,0.098969,35.195614,-62.923161,8.576691,31.496273,-3.289024,5.757446,18.393917,-27.331474,29.354462,-13.433971,-39.070824,42.786469,-31.526197,-47.296635,47.250031,-42.069679,6.649101,2.717682,8.903431,-11.856812,25.255402,-27.406845,-20.762344,40.515625,-50.428909,-27.720596,46.415314,-63.817989,16.168015,-4.461273,1.623791,4.278938,13.273132,-34.985008,-1.072495,25.537079,-58.954605,-6.343613,30.239044,-73.244362,23.962662,-15.200012,-3.922859,18.593338,-3.098541,-38.511116,17.651581,2.322968,-58.642990,14.708946,3.459595,-70.721268,0.000000
-1.163239,-22.696304,43.504265,-17.706924,-13.553558,40.733536,-45.633675,1.679382,35.563644,-63.039528,11.101990,32.165466,-3.882523,5.425598,18.373833,-26.386414,30.056488,-13.641464,-36.884140,44.568542,-31.584160,-44.384598,49.832184,-42.233948,6.387238,2.530304,9.179687,-10.532333,25.901794,-27.271389,-18.164597,41.873627,-50.181870,-24.377724,48.262543,-63.643280,16.117752,-4.574127,2.108047,5.745682,13.842926,-34.554752,1.587112,26.613556,-58.418655,-2.979309,31.701935,-72.757881,23.984085,-15.260773,-3.343193,20.126953,-2.563568,-37.842529,20.291061,3.216888,-57.833755,17.952362,4.638336,-69.970024,0.000000
-2.607117,-23.447296,43.144432,-19.026390,-14.120300,40.134781,-46.763237,1.412415,34.561714,-64.067268,11.039429,30.946358,-4.309937,5.204224,18.340157,-25.695183,30.670776,-13.929600,-35.409264,45.798950,-32.085224,-42.288887,51.724823,-42.996323,6.118408,2.302612,9.339912,-9.636696,26.578705,-27.190483,-16.406372,43.320007,-50.099701,-21.913902,50.469482,-63.672592,15.970726,-4.776550,2.381981,6.747948,14.585022,-34.206619,3.547432,28.350128,-57.917221,-0.172661,34.421570,-72.289032,23.945061,-15.464752,-3.026260,21.027489,-1.911896,-37.357193,21.780632,4.683655,-57.188637,20.027122,6.866241,-69.381042,0.000000
-2.893372,-23.522949,43.093063,-19.329185,-14.293060,39.808159,-47.054405,1.175385,33.813560,-64.354408,10.825806,30.065964,-4.261963,5.257050,18.348564,-25.526138,30.900879,-14.023846,-35.241562,46.077209,-32.354393,-42.059334,52.202545,-43.318653,6.086639,2.213562,9.317902,-9.592361,26.709229,-27.265091,-16.433273,43.571106,-50.279106,-21.939873,50.915070,-63.881405,15.869156,-4.960083,2.329056,6.772415,14.614716,-34.292919,3.630249,28.559967,-58.087795,-0.016533,34.836884,-72.503258,23.841003,-15.716522,-3.119759,20.958237,-1.964874,-37.460644,21.702560,4.843109,-57.346806,20.046768,7.236176,-69.589584,0.000000
-2.402046,-23.171539,43.285934,-19.080551,-14.495758,39.722504,-47.239677,-0.049469,33.209404,-64.813713,8.933105,29.062195,-4.058136,5.418427,18.345795,-25.688515,30.647369,-14.093445,-35.576401,45.468933,-32.575851,-42.481575,51.333344,-43.595570,6.201561,2.299500,9.243973,-9.980194,26.352966,-27.388348,-17.230896,42.786346,-50.496666,-23.009789,49.772003,-64.115700,15.908287,-4.929504,2.220306,6.215492,14.183441,-34.485352,2.460625,27.608429,-58.393105,-1.618652,33.425537,-72.824013,23.793388,-15.728424,-3.224579,20.249657,-2.416077,-37.699223,20.252373,3.892395,-57.698830,18.024345,5.795502,-69.898659,0.000000
-1.740997,-22.929840,43.426735,-18.595177,-14.655548,39.738441,-47.084801,-0.994659,32.966499,-64.880234,7.425323,28.550102,-3.718193,5.551666,18.387657,-25.503349,30.830353,-13.786385,-35.064247,46.011475,-32.118065,-41.722595,52.242279,-43.061172,6.370506,2.335693,9.132759,-10.224930,26.215424,-27.359215,-17.562462,42.576080,-50.436569,-23.394218,49.517303,-64.017151,15.930367,-4.964722,1.992561,5.617561,13.826630,-34.697800,1.421837,26.921234,-58.668278,-2.948837,32.505768,-73.072395,23.681953,-15.822510,-3.529587,19.513710,-2.903992,-38.086334,19.114845,3.013580,-58.201721,16.677254,4.711792,-70.391373,0.000000
-1.864273,-23.081543,43.341858,-18.751549,-14.858032,39.659660,-47.303055,-1.278870,32.887932,-65.147202,7.087677,28.453384,-3.597740,5.533569,18.431038,-25.124916,31.168884,-13.643017,-34.447533,46.493286,-32.037380,-41.048927,52.736694,-43.050987,6.391930,2.237305,9.109238,-10.124718,26.402466,-27.292377,-17.498055,42.815674,-50.406384,-23.458061,49.699402,-64.023033,15.855125,-5.122375,1.890495,5.534035,13.877899,-34.759308,1.235008,27.019073,-58.785301,-3.271202,32.607666,-73.216675,23.551231,-16.034973,-3.721249,19.343132,-2.982208,-38.270790,18.881096,2.981445,-58.459488,16.388878,4.753998,-70.686920,0.000000
-1.964119,-22.952820,43.428177,-18.871452,-14.740479,39.784294,-47.448700,-1.114685,33.112587,-65.311417,7.343445,28.823730,-3.553543,5.630432,18.415764,-24.922539,31.294495,-13.778515,-34.024254,46.711243,-32.328342,-40.433662,53.138702,-43.435455,6.371078,2.234314,9.078049,-10.054695,26.389099,-27.435135,-17.297691,42.839478,-50.699295,-23.114647,49.837402,-64.414421,15.798531,-5.181091,1.857826,5.555733,13.758362,-34.902420,1.401497,26.883667,-59.088730,-2.932915,32.546204,-73.632248,23.515785,-16.144897,-3.748909,19.294609,-3.200195,-38.383003,18.834068,2.678131,-58.687050,16.417915,4.441925,-70.996208,0.000000
-2.046173,-22.705933,43.545486,-18.921791,-14.429840,39.900330,-47.437195,-0.647614,33.257843,-65.263481,7.945465,29.050934,-3.516006,5.753510,18.384087,-24.787476,31.328278,-13.961594,-33.784004,46.715363,-32.637249,-40.102959,53.188782,-43.801941,6.369904,2.253723,9.055016,-9.991837,26.269104,-27.600548,-17.175842,42.621368,-50.995583,-22.932968,49.602570,-64.775589,15.764664,-5.235016,1.868576,5.555069,13.523590,-35.007305,1.415741,26.494171,-59.302425,-2.897774,32.087433,-73.896713,23.456345,-16.256927,-3.693729,19.215469,-3.509003,-38.410461,18.692642,2.204956,-58.775944,16.243164,3.867706,-71.105606,0.000000
-2.257454,-22.741089,43.524063,-19.052124,-14.297211,39.913322,-47.437088,-0.241455,33.315498,-65.184250,8.513580,29.114380,-3.578232,5.740631,18.368599,-24.719330,31.330536,-14.079262,-33.667572,46.665710,-32.858730,-39.953964,53.109070,-44.083595,6.324356,2.233368,9.070168,-9.903030,26.290070,-27.649158,-17.045876,42.632355,-51.105827,-22.787109,49.606476,-64.923523,15.738632,-5.255341,1.909149,5.680817,13.590973,-34.978218,1.629372,26.660858,-59.270535,-2.632347,32.340973,-73.870216,23.453461,-16.275848,-3.631271,19.367859,-3.412689,-38.324707,18.951828,2.452301,-58.659607,16.578659,4.239594,-70.992661,0.000000
-2.266350,-22.603790,43.557671,-19.059608,-14.156219,40.008690,-47.461422,-0.153229,33.491661,-65.221527,8.525177,29.275368,-3.602798,5.780304,18.341614,-24.624931,31.267120,-14.199463,-33.409950,46.555817,-33.032269,-39.614403,52.940277,-44.295788,6.323647,2.265045,9.073120,-9.837959,26.192902,-27.709297,-16.931053,42.423126,-51.190651,-22.688545,49.263092,-65.023621,15.754906,-5.233398,1.958237,5.750671,13.535309,-34.934177,1.729469,26.571960,-59.179974,-2.554451,32.176422,-73.756561,23.443840,-16.254913,-3.512276,19.413750,-3.414429,-38.178406,19.003654,2.498383,-58.424065,16.560219,4.264801,-70.696518,0.000000
-2.189278,-22.639374,43.500778,-18.973076,-14.220642,39.907593,-47.331486,-0.227478,33.314041,-65.051987,8.469055,29.086746,-3.598709,5.743530,18.353645,-24.585365,31.258301,-14.125137,-33.281548,46.611786,-32.883087,-39.444557,53.066650,-44.088158,6.337181,2.261230,9.079224,-9.820076,26.205566,-27.646912,-16.875618,42.443848,-51.074642,-22.610222,49.288086,-64.879196,15.766731,-5.222412,1.954163,5.768211,13.579651,-34.887173,1.768471,26.623322,-59.085945,-2.518562,32.202026,-73.643463,23.447990,-16.226288,-3.527344,19.458138,-3.300232,-38.138977,19.125069,2.708130,-58.330730,16.720154,4.520813,-70.588509,0.000000
-2.236649,-22.682953,43.444641,-19.081413,-14.393066,39.844078,-47.535084,-0.586548,33.257416,-65.316742,8.018860,29.082924,-3.684723,5.678101,18.362801,-24.678490,31.138855,-14.085213,-33.393349,46.449951,-32.770149,-39.617851,52.768494,-43.957794,6.316933,2.282288,9.119537,-9.857658,26.138245,-27.595184,-17.005844,42.213562,-50.990837,-22.882561,48.815002,-64.784111,15.806229,-5.137024,2.017120,5.754967,13.536224,-34.839920,1.574913,26.300415,-59.050930,-2.910271,31.558075,-73.603920,23.520378,-16.097260,-3.454777,19.493202,-3.332581,-38.095608,18.986214,2.333557,-58.308285,16.353355,3.785889,-70.521767,0.000000
-2.154510,-22.639557,43.459480,-19.074890,-14.503510,39.877922,-47.651745,-0.933014,33.343254,-65.512764,7.540314,29.234627,-3.702026,5.664948,18.368462,-24.776566,31.043213,-14.027973,-33.509949,46.351349,-32.631531,-39.750504,52.617706,-43.791924,6.323257,2.317200,9.127762,-9.922150,26.071533,-27.560028,-17.100571,42.086792,-50.906540,-23.022133,48.598236,-64.673050,15.838669,-5.064728,2.028954,5.688904,13.462006,-34.841400,1.413330,26.051056,-59.061169,-3.155640,31.138611,-73.606331,23.574600,-15.999298,-3.437977,19.447128,-3.421783,-38.114365,18.819260,1.981232,-58.353657,16.066330,3.206177,-70.539223,0.000000
-1.906693,-22.223145,43.681038,-18.910927,-14.299469,40.048454,-47.652115,-1.149689,33.423927,-65.617920,7.028870,29.200836,-3.552269,5.852570,18.344963,-24.788628,30.993988,-14.091019,-33.595146,46.198212,-32.700405,-39.887985,52.388275,-43.842007,6.399780,2.391083,9.064629,-10.080849,25.820526,-27.700981,-17.435852,41.625946,-51.092327,-23.480988,48.007233,-64.838112,15.841148,-5.085327,1.970314,5.428337,13.072052,-34.995575,0.939400,25.383698,-59.284225,-3.774925,30.294220,-73.819580,23.508446,-16.090729,-3.454826,19.124168,-3.893463,-38.233440,18.305077,1.236115,-58.531174,15.428139,2.298065,-70.699692,0.000000
