Finger 0 Metacarpal Bone X,Finger 0 Metacarpal Bone Y,Finger 0 Metacarpal Bone Z,Finger 0 Proximal Bone X,Finger 0 Proximal Bone Y,Finger 0 Proximal Bone Z,Finger 0 Intermediate Bone X,Finger 0 Intermediate Bone Y,Finger 0 Intermediate Bone Z,Finger 0 Distal Bone X,Finger 0 Distal Bone Y,Finger 0 Distal Bone Z,Finger 1 Metacarpal Bone X,Finger 1 Metacarpal Bone Y,Finger 1 Metacarpal Bone Z,Finger 1 Proximal Bone X,Finger 1 Proximal Bone Y,Finger 1 Proximal Bone Z,Finger 1 Intermediate Bone X,Finger 1 Intermediate Bone Y,Finger 1 Intermediate Bone Z,Finger 1 Distal Bone X,Finger 1 Distal Bone Y,Finger 1 Distal Bone Z,Finger 2 Metacarpal Bone X,Finger 2 Metacarpal Bone Y,Finger 2 Metacarpal Bone Z,Finger 2 Proximal Bone X,Finger 2 Proximal Bone Y,Finger 2 Proximal Bone Z,Finger 2 Intermediate Bone X,Finger 2 Intermediate Bone Y,Finger 2 Intermediate Bone Z,Finger 2 Distal Bone X,Finger 2 Distal Bone Y,Finger 2 Distal Bone Z,Finger 3 Metacarpal Bone X,Finger 3 Metacarpal Bone Y,Finger 3 Metacarpal Bone Z,Finger 3 Proximal Bone X,Finger 3 Proximal Bone Y,Finger 3 Proximal Bone Z,Finger 3 Intermediate Bone X,Finger 3 Intermediate Bone Y,Finger 3 Intermediate Bone Z,Finger 3 Distal Bone X,Finger 3 Distal Bone Y,Finger 3 Distal Bone Z,Finger 4 Metacarpal Bone X,Finger 4 Metacarpal Bone Y,Finger 4 Metacarpal Bone Z,Finger 4 Proximal Bone X,Finger 4 Proximal Bone Y,Finger 4 Proximal Bone Z,Finger 4 Intermediate Bone X,Finger 4 Intermediate Bone Y,Finger 4 Intermediate Bone Z,Finger 4 Distal Bone X,Finger 4 Distal Bone Y,Finger 4 Distal Bone Z,Hand sign
-18.273821,2.994034,48.625648,-20.461735,-9.205338,31.626242,-16.710638,-31.280167,5.995127,-4.893688,-45.648331,-4.450424,-14.620534,12.209183,9.579674,-18.929283,2.205826,-38.441956,-15.396026,-3.445755,-64.800652,-13.524904,-8.476089,-78.633179,0.820639,10.131027,7.196308,-6.040470,-15.697922,-29.664415,-13.135702,-39.143784,-26.429485,-15.896425,-43.527466,-10.003942,14.651661,4.997238,9.667776,11.006634,-20.436752,-20.430273,0.823139,-42.954636,-14.466961,-4.680042,-46.266922,1.018563,26.248402,-3.252869,15.482792,26.026264,-23.075577,-12.901211,15.092861,-38.633255,-11.405415,8.038502,-39.617966,-0.448748,3.000000
-17.570978,2.676056,48.731503,-20.098730,-9.587662,31.834007,-16.602766,-31.759262,6.411348,-4.659346,-46.114456,-3.896610,-14.800436,12.467972,10.193583,-19.219751,2.210373,-37.296894,-15.151661,-3.744614,-62.902229,-13.956826,-8.890961,-75.977226,1.268906,9.978653,7.304122,-6.069575,-14.814819,-30.655563,-13.256023,-37.506668,-28.342861,-16.104767,-42.028519,-11.801390,15.008297,4.545761,9.611041,10.735619,-20.313461,-21.020123,0.235811,-42.628448,-15.504522,-5.306169,-46.048416,-0.041347,26.530617,-3.909256,15.243415,25.875992,-23.302429,-13.596590,14.752415,-38.688187,-12.492118,7.617435,-39.650528,-1.627696,3.000000
-17.053770,3.217712,48.924557,-19.617603,-9.548447,32.419426,-16.471336,-32.366425,7.363290,-4.909433,-46.890900,-3.088389,-15.133403,12.002609,9.430520,-18.677582,-0.248642,-38.140289,-13.393371,-7.938828,-64.489029,-10.301483,-11.725113,-79.399025,0.887344,10.315964,7.214295,-5.487623,-14.047623,-32.848297,-12.119415,-36.740250,-33.611950,-15.175205,-42.243271,-17.965942,14.844507,5.425186,9.430491,11.258013,-20.063507,-21.382397,1.198736,-43.275879,-16.649933,-4.618704,-47.868027,-1.582144,26.541224,-2.714890,15.260398,26.575632,-22.604309,-13.667982,15.907019,-38.786331,-13.156061,8.512197,-40.543259,-2.693017,3.000000
-15.963789,2.877579,48.943268,-18.789314,-10.149033,32.693924,-16.436432,-33.395828,7.771446,-5.577861,-48.222794,-2.967141,-15.987062,12.988541,10.136518,-18.742640,-1.938705,-35.318077,-11.165165,-14.509995,-58.388832,-6.822612,-21.064285,-71.539398,1.543668,9.708511,7.374684,-5.190038,-12.167953,-35.458138,-11.345793,-35.047379,-40.891212,-13.764752,-42.483322,-27.240381,15.541882,4.823471,9.278265,11.506474,-20.295563,-22.235802,1.802052,-44.015991,-18.406738,-3.751274,-49.485306,-3.605029,27.262104,-3.325394,14.926920,26.872585,-22.931290,-14.588306,16.326956,-39.516312,-14.846627,8.837418,-42.086334,-4.703795,3.000000
-14.597662,2.622787,49.080078,-18.027153,-10.677979,33.188416,-16.639517,-34.386078,8.667068,-6.212816,-49.448395,-2.069818,-15.480448,14.966003,10.670681,-19.489613,-2.928360,-31.246960,-12.665671,-21.000519,-48.735783,-8.869837,-30.575470,-58.708656,1.903171,8.462067,7.845674,-4.812894,-9.331024,-37.944965,-9.929017,-31.244415,-51.384281,-11.952684,-41.856323,-42.718288,16.099949,3.548767,9.143000,11.551089,-21.223022,-22.832230,2.395211,-45.204437,-19.502432,-2.695162,-51.028122,-4.826169,27.603561,-4.286163,14.503330,26.841999,-23.835541,-15.283607,16.737164,-40.613693,-15.672689,9.417907,-43.429596,-5.514975,3.000000
-14.399626,2.977814,49.079453,-18.156887,-10.256927,33.229481,-17.025984,-33.794952,8.705343,-6.426648,-48.599579,-2.081173,-15.081265,13.709259,9.825003,-19.535912,-7.073334,-30.741755,-17.034483,-22.348053,-30.276705,-15.336611,-16.421753,-17.533888,1.490339,9.246185,8.190939,-5.063124,-7.859497,-37.732891,-9.286563,-29.182983,-53.692001,-10.716248,-40.467072,-47.307079,15.531225,4.202896,9.131542,11.404535,-20.537354,-23.332996,2.687275,-44.571136,-20.654890,-2.050738,-50.361816,-6.138469,27.526403,-3.663971,14.365168,26.998949,-23.195435,-15.599915,16.971962,-40.038849,-16.329792,9.635065,-42.925659,-6.327195,3.000000
-14.167132,4.121445,49.161369,-18.298340,-9.149658,33.441582,-17.561214,-32.925888,9.289470,-7.031784,-48.053543,-1.118962,-14.426776,15.559647,9.435907,-20.328632,-7.668274,-25.257038,-17.710661,-21.253677,-18.539101,-14.620996,-11.849731,-5.115850,1.859884,8.447876,7.831664,-5.965270,-11.433304,-36.381035,-11.419037,-33.189819,-43.768730,-11.555465,-38.962814,-31.742670,15.711962,3.158646,9.330114,10.786837,-21.616135,-23.184151,1.215946,-45.029800,-20.533388,-3.751183,-50.138718,-5.981889,27.359972,-4.957764,14.690531,26.364180,-24.894424,-15.102836,15.824797,-41.366699,-15.834204,8.175749,-43.672028,-6.000974,3.000000
-13.400042,2.151794,49.549099,-17.814342,-10.759445,33.613651,-17.201853,-33.813889,8.912870,-6.355294,-48.298508,-1.983231,-14.678284,14.948532,10.131065,-20.703674,-7.439804,-24.891191,-17.645943,-21.035599,-18.406389,-14.493443,-12.430618,-4.167728,1.755109,8.183914,8.091814,-6.224947,-10.613144,-36.492607,-10.988712,-32.481918,-44.541576,-10.646306,-38.813675,-32.814209,15.785971,3.272232,9.167494,10.889440,-20.725113,-23.628632,1.993322,-44.187775,-20.837475,-2.429012,-49.253220,-6.089684,27.746330,-4.626083,14.074041,26.696938,-23.770981,-15.966688,16.540613,-40.391800,-16.493273,9.197367,-42.832382,-6.423954,3.000000
-12.389025,0.688568,49.851501,-17.237495,-12.000305,33.879341,-17.047735,-34.568283,8.880079,-6.051827,-48.524673,-2.372761,-14.900826,13.871948,10.619514,-20.241039,-8.386856,-23.173433,-15.845083,-21.338852,-16.003931,-13.266500,-11.190445,-3.354854,1.551004,8.282639,8.362457,-6.532223,-9.026413,-36.966671,-10.205025,-30.527206,-46.698963,-9.191223,-37.912048,-35.667599,15.766547,3.781662,8.894102,11.032297,-19.786209,-23.973362,3.056037,-43.511337,-20.999777,-0.767737,-48.612198,-6.148306,28.168222,-3.836533,13.363491,27.076355,-22.432480,-16.780596,17.420837,-39.319382,-17.035540,10.459385,-41.929016,-6.740229,3.000000
-11.628351,0.521286,50.009518,-16.887480,-12.191040,34.193089,-17.217314,-34.699799,9.211154,-6.322599,-48.466248,-2.333313,-14.753153,12.844315,10.782368,-20.441221,-9.929138,-22.817387,-15.879404,-23.027908,-15.892423,-13.523001,-12.766693,-4.238493,1.281764,8.715820,8.443886,-6.998774,-8.024078,-37.222775,-9.847693,-29.117340,-48.163113,-8.194564,-37.188995,-37.728184,15.615770,4.504578,8.592011,11.042540,-19.255569,-24.113907,3.781478,-43.280914,-20.980171,0.366125,-48.560455,-6.107189,28.301640,-2.825867,12.828068,27.236645,-21.478943,-17.204508,18.071918,-38.669739,-17.178963,11.475287,-41.482605,-6.713050,3.000000
-10.957592,0.259003,50.165970,-16.450327,-12.446442,34.428104,-17.050892,-34.887772,9.448138,-6.185553,-48.525208,-2.255482,-14.722063,12.380859,11.006966,-20.670694,-10.383896,-23.056316,-15.986231,-23.705002,-16.624668,-13.553133,-13.385818,-5.441350,1.225147,8.853989,8.555462,-7.263147,-7.235825,-37.349590,-9.829432,-28.202301,-50.195446,-8.170462,-37.581436,-41.040966,15.621683,4.817535,8.357059,11.043785,-18.924728,-24.417480,4.276938,-43.154556,-21.386837,1.144399,-48.672745,-6.537119,28.480539,-2.339157,12.389171,27.345242,-20.924530,-17.713213,18.539373,-38.318100,-17.653706,12.201277,-41.340164,-7.102011,3.000000
-9.740851,1.410339,50.389061,-15.874970,-11.432556,35.003151,-17.431175,-34.308533,10.532660,-7.022592,-48.444946,-1.027410,-14.320252,12.889786,11.061156,-21.420486,-10.411346,-21.992144,-16.700871,-23.308105,-14.857153,-13.440122,-11.984573,-3.819917,1.599345,9.003998,8.696257,-7.558396,-6.553696,-37.052353,-10.352456,-26.645523,-54.825188,-9.742955,-38.652679,-50.204094,15.927914,4.690674,7.851460,10.646262,-19.517517,-24.863241,4.176951,-43.893311,-22.000101,1.463770,-49.540710,-7.238178,28.789745,-2.529724,11.719120,27.010258,-21.664215,-18.297915,18.377642,-39.193817,-18.168982,12.317299,-42.267059,-7.562016,3.000000
-9.116104,1.860916,50.549221,-15.493441,-11.022766,35.291580,-17.431269,-33.997253,10.936861,-7.259676,-48.265305,-0.748377,-14.273092,13.150665,11.085401,-21.602400,-10.590988,-20.338820,-16.472868,-22.541763,-12.009675,-12.890348,-10.300079,-0.816838,1.631698,8.884369,8.483437,-7.743387,-7.184326,-37.254158,-10.201809,-27.655441,-53.219391,-8.975149,-38.828033,-46.649517,16.018358,4.806503,7.639325,10.608965,-19.558807,-25.349339,4.489838,-43.993835,-22.985603,2.029568,-49.753418,-8.384669,29.001026,-2.241486,11.384128,27.137373,-21.648193,-18.697783,18.760792,-39.369751,-18.776976,12.742303,-42.648315,-8.278513,3.000000
-8.462986,1.269211,50.781086,-14.903967,-11.355942,35.347057,-16.895494,-33.808609,10.558165,-6.688482,-47.666458,-1.528016,-14.606131,13.518814,11.400314,-21.309389,-9.670120,-19.626226,-15.373110,-20.967911,-10.982745,-11.973303,-8.685776,0.971223,1.772469,8.355087,8.198714,-8.101721,-8.651047,-37.259941,-10.335560,-29.480255,-48.522717,-7.969038,-37.573090,-38.213562,16.224443,4.651840,7.592565,10.631081,-19.379135,-25.599314,4.802655,-43.681473,-23.283377,2.699791,-49.152603,-8.645911,29.305500,-2.263443,11.150401,27.242044,-21.415894,-19.027081,18.962580,-39.158646,-19.088318,13.029390,-42.477280,-8.546296,3.000000
-8.759130,1.281601,50.828873,-15.069687,-10.996872,35.068169,-16.867458,-33.225723,10.120171,-6.589712,-47.375046,-1.506332,-14.010612,15.024185,11.608654,-21.894321,-6.841476,-21.912142,-17.145206,-19.443069,-14.715379,-13.355846,-8.916000,-1.108978,2.353542,7.670944,8.078599,-8.327053,-9.317566,-37.130882,-11.779408,-29.581070,-45.828815,-9.592171,-35.535126,-34.003963,16.639170,3.273651,7.753724,9.969927,-20.191681,-25.632723,2.825583,-43.829071,-23.250193,0.209620,-48.944183,-8.394382,29.029472,-4.204132,11.423592,26.417004,-23.086807,-19.021719,17.436005,-40.352097,-19.417955,11.054676,-43.375290,-9.007940,3.000000
-8.491400,1.196533,50.823746,-14.512724,-11.600098,35.357029,-15.794279,-34.199417,10.643253,-5.158434,-47.930695,-1.198281,-14.596376,13.155380,11.598549,-21.183245,-9.873611,-20.934973,-15.287298,-22.019547,-13.466898,-12.008242,-10.794113,-1.191403,1.748400,8.522415,7.947631,-8.761480,-10.640518,-36.062469,-11.422987,-31.789780,-42.998264,-8.506863,-36.681351,-30.859804,16.187836,4.784210,7.556868,10.295510,-19.130707,-25.732122,4.130520,-43.172592,-23.417433,1.910288,-48.634216,-8.645185,29.325790,-2.083191,11.025114,27.211029,-21.074448,-19.448427,18.827070,-38.755844,-19.957663,12.709149,-42.225403,-9.592398,3.000000
-8.996239,0.862350,50.774303,-14.990347,-11.812775,35.203800,-16.404272,-34.189713,10.212983,-6.003105,-47.823914,-1.945525,-14.384432,12.458511,11.545350,-21.536192,-10.607819,-22.340714,-16.499712,-23.809158,-16.014687,-13.375006,-12.674500,-5.026544,1.462330,8.809448,7.956918,-8.816463,-11.077209,-35.449131,-11.915960,-32.943726,-41.547955,-9.960257,-38.383636,-28.588184,15.911547,5.055054,7.692318,10.276934,-18.696533,-25.717777,3.966789,-42.850281,-23.579643,1.539062,-48.699646,-8.853052,29.058105,-1.831207,11.195958,27.192848,-20.512878,-19.570599,18.790680,-38.224335,-20.493320,12.613697,-42.087143,-10.246296,3.000000
-8.447296,-0.601776,50.940529,-14.359123,-13.103088,35.200027,-15.529213,-34.883392,9.699480,-4.939552,-47.835403,-3.087500,-14.824490,11.752380,11.965382,-21.071159,-10.796646,-21.837801,-15.123001,-23.529068,-15.368685,-12.345119,-12.028854,-4.247064,1.244167,8.595230,8.057135,-8.653481,-12.020798,-34.461948,-10.928095,-33.970566,-38.606651,-8.663902,-38.631516,-24.485216,15.830963,5.462509,7.649045,10.476236,-17.860367,-25.791885,4.723002,-42.117020,-23.486038,2.590382,-47.849075,-8.709938,29.264486,-0.977051,10.880280,27.429649,-19.106491,-19.900017,19.301441,-36.878159,-20.503557,13.398363,-40.747482,-10.029015,3.000000
-9.395996,-0.940933,50.746696,-14.634760,-13.534088,34.829548,-14.874535,-35.377975,9.233139,-4.009434,-48.325409,-3.433742,-15.171024,11.875595,11.810614,-20.991505,-10.297348,-23.213049,-15.397198,-23.554855,-17.551342,-12.854694,-12.773453,-5.991116,1.170788,8.475250,8.118841,-8.234165,-11.614014,-34.954681,-11.026749,-33.793533,-40.037777,-9.332685,-38.355087,-26.887398,15.760829,5.372223,7.934046,10.833456,-17.881760,-25.531776,4.801268,-42.138809,-23.215523,2.262297,-48.030106,-8.403330,29.106148,-1.117874,11.417219,27.687733,-19.140854,-19.389566,19.445074,-36.817184,-20.039253,13.380905,-40.566544,-9.581597,3.000000
-9.917789,-2.429016,50.487724,-14.399824,-15.178986,34.456383,-13.536879,-36.721207,8.493856,-2.155037,-48.783295,-4.591348,-15.935068,10.334229,11.863136,-19.560995,-11.644775,-23.320585,-12.875040,-24.387955,-17.629360,-10.910849,-14.408356,-5.110297,0.430283,8.593353,8.262913,-7.465868,-11.826447,-34.749981,-8.815334,-34.382477,-39.705818,-6.681944,-38.574036,-26.899719,15.192589,6.414978,8.177717,11.916948,-16.741425,-25.245617,7.081092,-41.384308,-22.838600,4.594215,-47.556030,-8.051430,28.917866,0.753555,11.683662,28.715786,-16.901337,-19.099617,21.375111,-34.911926,-19.583155,15.571979,-38.814545,-9.016878,3.000000
-10.799344,-2.297379,50.460423,-15.127250,-14.824402,34.210728,-14.158378,-36.093353,7.958367,-2.875127,-48.171921,-5.224777,-15.976127,10.304840,11.579913,-20.102135,-12.391586,-23.961132,-14.863585,-35.374649,-19.739504,-15.130877,-45.960312,-4.926193,0.432113,8.796844,8.241534,-7.163520,-11.227798,-35.227909,-9.532928,-33.586624,-40.668663,-7.884624,-37.911301,-28.112072,15.155519,6.333237,8.334571,11.842383,-16.886398,-24.970913,6.397960,-41.492905,-22.442463,3.533504,-47.816208,-7.609503,28.715881,0.372726,12.058442,28.502937,-17.274582,-18.706825,20.769274,-35.046921,-19.148458,14.884589,-38.775192,-8.498894,3.000000
-12.219941,-1.297852,49.995628,-16.138950,-14.029846,33.785248,-14.860547,-35.834900,7.793335,-3.715981,-48.493286,-4.990901,-16.243458,11.082474,11.205717,-20.002174,-10.593964,-27.040724,-14.683593,-33.282654,-26.127783,-14.575845,-45.188614,-12.643499,0.663811,8.874390,8.172277,-6.542695,-10.790405,-35.809361,-10.120265,-33.492737,-42.906181,-9.651448,-39.407242,-30.956802,15.273636,5.851135,8.647953,12.026377,-17.677689,-24.524008,5.616016,-42.112747,-22.031895,1.954294,-48.449112,-7.294380,28.526249,-0.472443,12.813126,28.462799,-18.490067,-17.822369,20.094940,-35.978409,-18.409328,13.747744,-39.451111,-7.941632,3.000000
-12.557219,1.024506,49.731773,-16.757694,-11.863144,33.697899,-16.211576,-34.353653,8.132241,-5.818057,-48.055801,-4.358207,-15.814713,12.303940,11.107051,-20.731131,-7.086594,-30.730190,-16.317907,-28.021225,-34.463379,-16.317593,-41.196716,-22.617151,1.406891,9.236465,7.877284,-6.798038,-9.950119,-36.647552,-11.676292,-31.981583,-45.085419,-11.712982,-38.628708,-33.544159,15.739389,5.118347,8.544066,11.216566,-18.866531,-24.705023,3.240028,-42.927139,-22.676746,-1.092967,-49.297440,-8.138866,28.438461,-2.106369,13.026542,27.444561,-20.826080,-17.539925,17.943611,-37.812805,-18.452452,11.056604,-40.951340,-8.259257,3.000000
-10.977475,-0.424667,50.122673,-16.254972,-12.675812,33.924950,-17.264757,-34.349335,7.824139,-7.442577,-47.840424,-5.216639,-15.145126,12.416565,11.514854,-20.826904,-9.024567,-25.636665,-17.010399,-31.745056,-23.286287,-18.010288,-42.659302,-8.934570,1.604308,8.721283,8.387812,-7.382238,-7.421570,-37.472759,-11.260138,-28.629501,-49.271561,-10.461956,-37.385391,-39.325993,15.937958,4.526611,8.354935,10.790583,-18.175201,-25.971874,3.409600,-42.495224,-25.209538,-0.166251,-49.548798,-11.046247,28.696125,-2.910156,12.227152,27.043369,-20.658844,-19.001518,17.695305,-37.844543,-20.537373,11.000454,-41.570618,-10.510872,3.000000
-10.703935,-0.217041,50.115723,-16.459957,-12.167984,33.859940,-18.304663,-33.639297,7.653639,-8.998402,-47.415298,-5.457500,-14.729380,13.128357,11.694357,-20.979723,-6.697540,-27.022438,-17.036997,-21.402237,-24.509697,-14.123819,-15.204453,-10.567400,1.957074,8.496689,8.485807,-7.507278,-6.758896,-37.578354,-11.797175,-27.700363,-50.777382,-11.358303,-37.394791,-41.801331,16.158541,3.883621,8.315565,10.410022,-18.455765,-26.348795,2.689471,-42.704819,-26.108959,-0.777875,-49.888535,-12.149274,28.682890,-3.936508,12.145037,26.574787,-21.562759,-19.246117,16.941628,-38.664932,-21.068747,10.184176,-42.477509,-11.181944,3.000000
-10.908953,-0.082367,50.066647,-16.634392,-11.854065,33.663242,-18.597303,-33.184341,7.278397,-9.562093,-47.139053,-5.887968,-14.356966,12.877411,11.471939,-21.462543,-8.356506,-25.625851,-18.931101,-31.399368,-23.288082,-20.108959,-42.255600,-9.072101,1.939220,8.761734,8.652885,-7.641150,-5.911606,-37.527382,-12.472626,-26.549622,-52.369164,-12.719212,-37.223755,-44.738785,16.051105,3.830307,8.354515,10.129503,-18.374115,-26.429338,2.188179,-42.560898,-26.375017,-1.263744,-49.825241,-12.484442,28.452932,-4.228806,12.173409,26.168831,-21.750900,-19.299095,16.296001,-38.683670,-21.209429,9.525339,-42.461716,-11.310287,3.000000
-11.413084,0.413498,49.905022,-16.950592,-11.483810,33.510574,-18.723394,-33.103699,7.265257,-9.730467,-47.356216,-5.688986,-14.180401,13.309540,11.338491,-21.621204,-7.590469,-26.462784,-19.593166,-30.569351,-24.958769,-20.896988,-41.697418,-11.070635,2.130140,8.783401,8.759756,-7.587039,-5.659988,-37.323048,-12.978851,-26.029465,-53.224495,-13.809371,-37.265701,-46.692902,16.084671,3.405685,8.455309,9.837188,-18.756607,-26.383444,1.175573,-42.663467,-26.432869,-2.713726,-49.886261,-12.564764,28.287010,-4.868912,12.398775,25.818878,-22.404037,-19.180552,15.506928,-39.011703,-21.339884,8.462150,-42.657440,-11.563435,3.000000
-12.109130,0.442169,49.728321,-17.290573,-11.505325,33.250069,-18.575104,-33.144165,6.934555,-9.411705,-47.346313,-5.977043,-14.415671,13.314178,11.239349,-21.285847,-6.724976,-28.117113,-18.989159,-29.286438,-28.497084,-20.210197,-41.123367,-15.391664,2.129890,8.869644,8.899635,-7.275426,-5.588058,-36.989506,-12.712815,-25.740814,-54.488453,-14.046561,-37.673538,-49.838806,16.028160,3.331284,8.621170,10.021213,-18.846817,-26.191866,1.086196,-42.669510,-26.218630,-3.157907,-49.914810,-12.360412,28.177750,-4.927933,12.720474,25.912994,-22.423294,-18.870180,15.450366,-38.875565,-21.074738,8.277951,-42.447769,-11.312037,3.000000
-12.921957,1.872025,49.458088,-17.825642,-10.316422,33.060600,-18.857822,-32.386353,6.987263,-9.788261,-46.920761,-5.688572,-14.377401,13.863113,10.893070,-21.023409,-5.415497,-30.292952,-18.818155,-27.354935,-33.163788,-20.044331,-40.213943,-21.227503,2.158990,8.906570,8.380440,-5.839499,-4.944565,-38.851051,-11.124581,-22.487350,-51.410057,-14.583822,-36.935654,-44.017860,16.014463,3.301346,8.791508,9.957308,-19.461456,-25.772554,0.286184,-43.089035,-25.739893,-4.590677,-50.294235,-11.941805,27.900835,-5.166519,13.275051,25.657232,-23.198593,-18.159248,14.811041,-39.359161,-20.405910,7.427294,-42.694321,-10.688286,3.000000
-13.712741,1.825607,49.203506,-18.349012,-10.207367,32.605469,-19.062908,-32.122696,6.337116,-9.951598,-46.728165,-6.256466,-14.320030,13.919418,10.950077,-20.708822,-2.891037,-32.540257,-18.554377,-23.271072,-38.309940,-19.796959,-36.850494,-27.654739,2.306467,8.960205,8.446278,-5.590717,-4.280975,-38.964920,-11.359183,-21.660233,-52.053722,-15.219980,-36.339600,-45.337212,15.986074,2.956894,9.012646,9.835718,-19.508514,-25.626568,-0.475495,-42.848999,-25.597887,-5.733574,-49.909134,-11.780197,27.567019,-5.870316,13.639469,25.268847,-23.602066,-17.914627,13.985559,-39.333755,-20.262867,6.434916,-42.421692,-10.526808,3.000000
-13.852215,1.129852,49.088326,-18.250542,-11.009186,32.497055,-18.520983,-32.899277,6.179001,-9.017815,-47.183044,-6.444756,-14.789076,13.204544,11.104542,-20.378420,-0.974854,-34.270576,-17.042267,-18.726166,-42.598248,-17.410030,-32.232376,-33.153244,2.167620,9.248566,8.871834,-5.385942,-3.039429,-38.407982,-10.492605,-20.193451,-54.684380,-13.605631,-35.802887,-52.927433,15.947161,3.397797,8.954376,10.275923,-19.262222,-25.257572,0.431290,-42.954788,-24.625889,-4.607201,-49.849976,-10.667370,27.670332,-5.257935,13.581787,25.613668,-22.949677,-17.695938,14.531546,-38.818573,-19.486464,7.213068,-41.698853,-9.482079,3.000000
-14.069765,1.499893,48.924969,-18.593218,-10.767563,32.453800,-19.158146,-32.959747,6.347660,-9.865713,-47.524719,-6.104626,-14.725560,13.260498,10.898136,-20.312628,-0.259735,-35.046337,-16.895674,-16.598389,-43.771523,-16.889536,-29.036530,-34.153481,2.179449,9.445160,8.996017,-5.305370,-4.392746,-37.262398,-10.275704,-20.664383,-60.603348,-13.732892,-32.450531,-62.895981,15.899920,3.385956,8.986496,10.348921,-19.734039,-24.627230,0.377298,-43.622681,-23.383146,-4.831615,-50.227325,-9.380381,27.480665,-5.391815,13.780987,25.430281,-23.439240,-17.027718,14.245043,-39.326202,-18.249607,6.989872,-41.837036,-8.097649,3.000000
-14.045038,1.995728,48.839493,-18.884232,-10.218567,32.416252,-20.129416,-32.520462,6.381489,-11.375137,-47.442307,-6.046150,-14.478382,13.676987,10.723167,-19.980989,-1.638901,-34.137516,-17.107506,-19.611603,-41.568134,-18.129452,-32.010483,-31.552460,2.157841,9.218918,8.880775,-4.466763,-2.505554,-38.521381,-8.105900,-16.338394,-62.927696,-10.257707,-29.373581,-71.552078,15.925926,3.317001,8.976414,10.321526,-20.147583,-24.311981,0.197441,-44.290756,-22.911381,-5.327278,-51.130844,-9.029510,27.367546,-5.605698,13.858898,25.237766,-23.915573,-16.796995,14.070522,-40.039490,-17.973667,6.823071,-42.881760,-7.862387,3.000000
-14.072574,3.396011,48.782284,-19.360531,-8.755447,32.442822,-21.442253,-31.291306,6.656002,-13.357130,-46.831329,-5.560200,-13.789244,14.548630,10.222279,-20.041580,-4.863907,-31.178116,-19.829630,-27.405090,-35.307465,-23.917192,-40.951157,-25.341846,2.371855,9.102631,8.643307,-4.013689,-2.329239,-39.117043,-7.394815,-15.585739,-64.133820,-9.741751,-27.776016,-74.465317,15.949247,2.802338,9.033459,9.854464,-21.089172,-23.915775,-0.906359,-45.120560,-22.344961,-6.882559,-51.919525,-8.533737,27.007071,-6.494980,14.105244,24.517347,-25.301163,-16.346186,13.055292,-41.406784,-17.548590,5.649012,-44.380615,-7.556231,3.000000
-15.621758,3.818466,48.441807,-20.153633,-8.540756,32.021297,-21.138985,-31.289810,6.264286,-12.634983,-46.820847,-5.747295,-14.215179,14.381882,9.648315,-19.243406,-5.264587,-32.254063,-18.403278,-28.071701,-37.358459,-21.951815,-42.476624,-28.404186,2.085903,9.386703,8.550591,-4.174595,-3.659592,-38.774055,-8.674862,-19.312195,-61.397572,-11.511957,-33.320236,-68.833313,15.641575,3.144913,9.406197,10.413811,-21.209122,-23.227707,-0.438084,-45.066010,-21.280296,-6.631992,-51.478363,-7.327602,26.612686,-6.012527,14.919487,24.946503,-25.196457,-15.210060,13.483780,-41.271179,-16.257828,5.940216,-44.042221,-6.271179,3.000000
-17.065739,2.557617,48.268818,-20.714247,-9.710175,31.566059,-20.359747,-32.075134,5.401325,-11.156502,-47.089203,-6.679691,-14.938274,13.422729,9.645870,-18.103758,-3.168365,-35.069908,-14.601475,-24.101593,-45.335228,-15.574953,-40.049652,-40.551113,1.662411,9.647949,8.673172,-4.066628,-3.989563,-38.366188,-8.683218,-21.014984,-59.251930,-11.191303,-35.833420,-64.727989,15.326088,3.686005,9.693092,10.943184,-20.488251,-22.682690,0.098152,-44.247620,-20.187759,-6.154636,-50.302979,-6.014473,26.429344,-5.243561,15.352795,25.574089,-24.039764,-14.684671,14.238029,-40.069061,-15.491594,6.791344,-42.673782,-5.326054,3.000000
-18.226206,1.988510,48.123230,-21.169964,-10.133667,31.176857,-19.743801,-32.171875,4.741150,-10.011452,-46.888947,-7.247929,-15.070362,12.990265,9.688679,-17.681423,-0.117493,-37.154945,-12.582325,-17.739777,-55.185863,-10.914747,-33.218094,-59.483150,1.497360,9.781372,8.326042,-3.008766,-6.291626,-38.207565,-8.361042,-26.362518,-51.888485,-12.935703,-41.713745,-47.587795,15.114510,3.773880,9.978035,10.834915,-20.158417,-22.166645,-0.588707,-43.587326,-19.246927,-7.045303,-49.243561,-4.909794,26.062874,-5.315323,15.775589,25.410744,-23.814697,-14.115608,13.766441,-39.512360,-14.676102,6.258774,-41.804504,-4.371136,3.000000
